1820.86	-7.21
1834.06	-7.28
1847.34	-7.38
1860.72	-7.3
1874.2	-7.17
1887.78	-7.29
1901.46	-7.34
1915.23	-7.35
1929.11	-7.34
1943.08	-7.39
1957.16	-7.38
1971.33	-7.52
1985.62	-7.4
2000	-7.31
2014.49	-7.35
2029.08	-7.42
2043.78	-7.4
2058.59	-7.42
2073.5	-7.42
2088.52	-7.47
2103.65	-7.58
2118.89	-7.43
2134.24	-7.3
2149.7	-7.37
2165.27	-7.42
2180.96	-7.42
2196.76	-7.42
2212.67	-7.42
2228.7	-7.54
2244.85	-7.45
2261.11	-7.31
2277.49	-7.33
2293.99	-7.42
2310.61	-7.39
2327.34	-7.39
2344.2	-7.37
2361.19	-7.5
2378.29	-7.49
2395.52	-7.26
2412.87	-7.3
2430.35	-7.41
2447.96	-7.39
2465.69	-7.39
2483.56	-7.42
2501.55	-7.51
2519.67	-7.5
2537.92	-7.34
2556.31	-7.31
2574.83	-7.38
2593.48	-7.36
2612.27	-7.36
2631.19	-7.36
2650.25	-7.43
2669.45	-7.49
2688.79	-7.32
2708.27	-7.19
2727.89	-7.3
2747.65	-7.31
2767.55	-7.3
2787.6	-7.31
2807.8	-7.3
2828.14	-7.31
2848.62	-7.37
2869.26	-7.32
2890.04	-7.25
2910.98	-7.19
2932.07	-7.31
2953.31	-7.31
2974.7	-7.29
2996.25	-7.25
3017.96	-7.24
3039.82	-7.23
3061.84	-7.19
3084.02	-7.08
3106.37	-7.13
3128.87	-7.14
3151.54	-7.16
3174.37	-6.99
3197.36	-6.9
3220.52	-6.83
3243.85	-6.8
3267.35	-6.75
3291.02	-6.62
3314.86	-6.41
3338.88	-6.42
3363.07	-6.4
3387.43	-6.4
3411.97	-6.19
3436.68	-6.08
3461.58	-5.98
3486.66	-5.91
3511.92	-5.8
3537.36	-5.68
3562.98	-5.5
3588.79	-5.54
3614.79	-5.61
3640.98	-5.56
3667.35	-5.44
3693.92	-5.45
3720.68	-5.49
3747.63	-5.53
3774.78	-5.6
3802.13	-5.67
3829.67	-5.8
3857.42	-6.01
3885.36	-6.28
3913.51	-6.5
3941.86	-6.67
3970.41	-6.94
3999.18	-7.24
4028.15	-7.57
4057.33	-7.88
4086.72	-8.24
4116.32	-8.46
4146.14	-8.89
4176.18	-9.27
4206.43	-9.7
4236.91	-10
4267.6	-10.3
4298.51	-10.63
4329.65	-10.88
4361.02	-11.16
4392.61	-11.4
4424.43	-11.5
4456.48	-11.67
4488.77	-11.91
4521.29	-12.1
4554.04	-12.16
4587.03	-12.2
4620.26	-12.24
4653.73	-12.28
4687.44	-12.27
4721.4	-12.29
4755.6	-12.29
4790.05	-12.22
4824.75	-12.23
4859.71	-12.27
4894.91	-12.29
4930.37	-12.16
4966.09	-12.1
5002.06	-12.1
5038.3	-12.1
5074.8	-12.06
5111.56	-12.02
5148.59	-11.99
5185.89	-11.97
5223.46	-11.98
5261.3	-11.98
5299.41	-11.97
5337.8	-11.77
5376.47	-11.73
5415.42	-11.69
5454.65	-11.62
5494.16	-11.56
5533.96	-11.51
5574.05	-11.43
5614.43	-11.32
5655.1	-11.35
5696.07	-11.43
5737.34	-11.32
5778.9	-11.22
5820.76	-11.21
5862.93	-11.17
5905.4	-11.17
5948.18	-11.18
5991.27	-11.04
6034.67	-11.15
6078.39	-11.37
6122.42	-11.49
6166.78	-11.44
6211.45	-11.52
6256.45	-11.67
6301.77	-11.78
6347.42	-11.93
6393.4	-12.07
6439.72	-12.14
6486.37	-12.28
6533.36	-12.45
6580.69	-12.56
6628.36	-12.69
6676.38	-12.76
6724.74	-12.85
6773.46	-12.87
6822.53	-12.89
6871.95	-12.85
6921.73	-12.84
6971.88	-12.89
7022.38	-12.77
7073.26	-12.62
7124.5	-12.47
7176.11	-12.5
7228.09	-12.46
7280.46	-12.37
7333.2	-12.31
7386.32	-12.27
7439.83	-12.23
7493.72	-12.22
7548.01	-12.17
7602.69	-12.09
7657.77	-12.06
7713.24	-12.05
7769.12	-12.16
7825.4	-12.18
7882.09	-12.22
7939.19	-12.24
7996.7	-12.29
8054.63	-12.37
8112.98	-12.36
8171.75	-12.47
8230.95	-12.73
8290.58	-12.88
8350.64	-12.87
8411.13	-13.06
8472.06	-13.2
8533.44	-13.23
8595.26	-13.86
8657.52	-14.1
8720.24	-14.18
8783.41	-14.28
8847.04	-15.02
8911.13	-15.09
8975.69	-15.14
9040.71	-15.15
9106.2	-15.77
9172.17	-15.65
9238.61	-15.68
9305.54	-15.63
9372.95	-15.42
9440.85	-15.22
9509.24	-14.99
9578.13	-14.8
9647.52	-14.58
9717.41	-14.15
9787.8	-13.71
9858.71	-13.31
9930.13	-12.92
10002.1	-11.9
10074.5	-11.49
10147.5	-11
10221	-10.39
10295.1	-9.94
10369.6	-9.47
10444.8	-8.96
10520.4	-8.44
10596.6	-7.95
10673.4	-7.5
10750.7	-7.24
10828.6	-6.85
10907	-6.65
10986.1	-6.85
11065.6	-6.53
11145.8	-6.22
11226.5	-5.95
11307.9	-6.29
11389.8	-6.04
11472.3	-5.94
11555.4	-5.8
11639.1	-5.61
11723.4	-5.98
11808.4	-6.03
11893.9	-6.07
11980.1	-6.28
12066.9	-6.46
12154.3	-6.72
12242.3	-6.95
12331	-7.09
12420.3	-7.31
12510.3	-7.52
12600.9	-7.69
12692.2	-7.7
12784.2	-7.71
12876.8	-7.58
12970.1	-7.38
13064	-7.12
13158.7	-6.82
13254	-6.42
13350	-6
13446.7	-5.62
13544.1	-5.18
13642.2	-4.72
13741.1	-4.19
13840.6	-3.79
13940.9	-3.44
14041.9	-3.12
14143.6	-2.72
14246	-2.88
14349.3	-2.79
14453.2	-2.57
14557.9	-2.54
14663.4	-2.46
14769.6	-2.51
14876.6	-2.76
14984.4	-2.85
15092.9	-2.92
15202.3	-2.96
15312.4	-2.99
15423.3	-3.04
15535	-3.2
15647.6	-3.33
15760.9	-3.16
15875.1	-3.09
